奔驰E级 2018款 改款 E 300 L 豪华型,54.58万,43.80,2018年,3.63万公里,2.0T,自动,"['2处异常', '4处异常', '1处异常']",suzhou
大众 帕萨特新能源 2019款 430PHEV 混动精英版,30.06万,18.18,2019年,2.08万公里,1.4T,自动,"['1处异常', '2处异常', '1处异常', '1处异常']",suzhou
福特 福克斯 2012款 两厢经典 1.8L 自动基本型,11.92万,3.70,2012年,7万公里,1.8L,自动,"['1处异常', '1处异常', '3处异常', '4处异常', '1处异常', '3处异常', '1处异常', '3处异常']",suzhou
宝马X1 2014款 sDrive18i 时尚型,30.94万,13.50,2015年,5.66万公里,2.0T,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '6处异常', '2处异常', '4处异常', '5处异常', '4处异常']",suzhou
福特 福克斯 2011款 三厢 1.8L 自动时尚型,13.87万,3.08,2010年,11.17万公里,1.8L,自动,"['1处异常', '4处异常', '1处异常', '3处异常', '1处异常', '4处异常', '5处异常', '1处异常']",suzhou
宝马1系 2015款 118i 领先型(进口),27.79万,12.10,2015年,7.33万公里,1.6T,自动,"['1处异常', '3处异常', '1处异常', '2处异常', '1处异常', '1处异常']",suzhou
丰田 兰德酷路泽 2017款 4.0L 自动（平行进口）,,78.00,2020年,1.05万公里,4.0L,自动,"['2处异常', '3处异常', '1处异常', '1处异常']",suzhou
奥迪A3 2016款 Limousine 35 TFSI 风尚型,25.17万,13.68,2016年,6.2万公里,1.4T,自动,"['1处异常', '6处异常', '1处异常', '1处异常', '2处异常', '1处异常']",suzhou
大众 迈腾 2009款 1.8TSI DSG豪华型,25.70万,4.98,2009年,11.58万公里,1.8T,自动,"['1处异常', '1处异常', '3处异常', '3处异常', '4处异常', '2处异常', '1处异常', '1处异常', '5处异常', '1处异常']",suzhou
大众 宝来 2011款 1.4T 自动舒适型,15.50万,3.68,2010年,15.67万公里,1.4T,自动,"['2处异常', '2处异常', '6处异常', '2处异常', '1处异常', '2处异常', '17处异常', '4处异常', '4处异常', '1处异常']",suzhou
奔驰C级 2013款 C 260 CGI 时尚型,42.12万,14.68,2013年,12.13万公里,1.8T,自动,"['1处异常', '2处异常', '7处异常', '2处异常', '5处异常']",suzhou
大众 朗逸 2011款 1.6L 自动品雅版,14.63万,4.50,2010年,5.92万公里,1.6L,自动,"['2处异常', '1处异常', '6处异常', '1处异常', '1处异常', '3处异常']",suzhou
日产 轩逸 2012款 经典 1.6XE 自动舒适版,11.92万,5.15,2015年,16.68万公里,1.6L,自动,"['1处异常', '3处异常', '2处异常', '3处异常', '6处异常']",suzhou
奥迪Q5 2010款 2.0TFSI 进取型,41.23万,10.58,2010年,12.64万公里,2.0T,自动,"['2处异常', '8处异常', '1处异常', '1处异常', '1处异常', '5处异常', '6处异常', '2处异常']",suzhou
英菲尼迪Q50L 2018款 2.0T 舒适版 国VI,28.74万,21.80,2021年,0.22万公里,2.0T,自动,"['1处异常', '1处异常', '1处异常']",suzhou
福特 福睿斯 2015款 1.5L 自动时尚型,13.00万,5.99,2016年,3.6万公里,1.5L,自动,"['1处异常', '1处异常', '4处异常', '1处异常', '3处异常']",suzhou
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,13.67万,6.00,2016年,8.25万公里,1.6L,手动,"['1处异常', '2处异常', '1处异常', '4处异常', '3处异常', '6处异常', '3处异常']",suzhou
奥迪A5 2017款 Cabriolet 40 TFSI 时尚型(进口),51.76万,38.60,2018年,3.94万公里,2.0T,自动,"['4处异常', '1处异常', '4处异常', '1处异常', '2处异常']",suzhou
吉利 帝豪GL 2018款 1.8L 自动精英智联型,10.51万,7.88,2018年,6.65万公里,1.8L,自动,"['1处异常', '1处异常', '2处异常', '2处异常', '5处异常', '4处异常', '2处异常', '2处异常']",suzhou
福特 翼虎 2013款 2.0L GTDi 四驱精英型,27.44万,9.88,2014年,7.3万公里,2.0T,自动,"['1处异常', '2处异常', '2处异常', '7处异常', '1处异常', '1处异常', '1处异常', '1处异常', '1处异常']",suzhou
大众 途观 2010款 2.0TSI 自动四驱菁英版,30.59万,8.80,2012年,11.38万公里,2.0T,自动,"['5处异常', '4处异常', '4处异常', '5处异常', '2处异常', '1处异常']",suzhou
雪佛兰 赛欧 2013款 三厢 1.2L 手动时尚版,6.27万,2.60,2013年,5.19万公里,1.2L,手动,"['1处异常', '4处异常', '1处异常', '2处异常', '1处异常', '2处异常']",suzhou
雪佛兰 乐风 2007款 1.4 SL AT,9.00万,1.45,2009年,5.01万公里,1.4L,自动,"['1处异常', '2处异常', '1处异常', '5处异常', '8处异常', '2处异常', '2处异常', '1处异常', '12处异常', '2处异常', '6处异常']",suzhou
长安CS35 PLUS 2019款 1.6L 自动畅联版 国VI,9.98万,8.98,2019年,1.5万公里,1.6L,自动,"['4处异常', '2处异常']",suzhou
Smart smart forfour 2016款 1.0L 52千瓦激情版,14.74万,11.80,2018年,1.65万公里,1.0L,自动,"['1处异常', '1处异常', '1处异常']",suzhou
三菱 帕杰罗 2019款 3.8L 自动（平行进口）,,38.80,2020年,0.98万公里,3.8L,自动,['1处异常'],suzhou
领克01 2017款 2.0T 两驱型Pro版,19.08万,15.88,2018年,3.35万公里,2.0T,自动,"['1处异常', '5处异常', '1处异常', '3处异常', '3处异常', '3处异常']",suzhou
宝马X5 2015款 xDrive28i(进口),82.28万,41.00,2016年,11.72万公里,2.0T,自动,"['1处异常', '3处异常', '1处异常', '7处异常', '3处异常', '22处异常', '1处异常', '1处异常', '2处异常']",suzhou
江淮 瑞风M5 2014款 彩旅 2.0T 汽油手动商务版,17.67万,6.48,2015年,6.17万公里,2.0T,手动,"['1处异常', '2处异常', '4处异常', '4处异常', '5处异常', '2处异常', '1处异常', '1处异常', '4处异常', '2处异常', '2处异常']",suzhou
长安CS35 PLUS 2018款 1.6L 自动畅联版 国V,9.76万,9.00,2019年,2.93万公里,1.6L,自动,"['1处异常', '1处异常', '6处异常', '1处异常', '1处异常']",suzhou
别克 英朗 2016款 15N 自动豪华型,14.86万,6.58,2016年,3.93万公里,1.5L,自动,"['4处异常', '2处异常', '4处异常', '2处异常']",suzhou
哈弗H1 2017款 红标 1.5L AMT舒适型,6.83万,3.98,2017年,4.16万公里,1.5L,自动,[],suzhou
东风小康K07S 2018款 1.0L实用型AF10-13,3.14万,2.28,2019年,1.25万公里,1.0L,手动,"['1处异常', '3处异常', '2处异常', '1处异常', '6处异常']",suzhou
哈弗H6 2019款 运动版 1.5T 自动两驱精英型 国VI,12.37万,10.38,2020年,0.52万公里,1.5T,自动,"['2处异常', '2处异常', '1处异常']",suzhou
大众 高尔夫 2019款 200TSI DSG舒适进取版 国VI,15.34万,11.20,2019年,5.66万公里,1.2T,自动,"['1处异常', '3处异常', '7处异常', '3处异常', '1处异常', '6处异常', '1处异常', '2处异常', '1处异常']",suzhou
奔驰C级 2019款 C 180 L 时尚型运动版,34.28万,26.30,2019年,1.95万公里,1.6T,自动,"['1处异常', '1处异常', '1处异常', '5处异常', '2处异常']",suzhou
雪佛兰 科鲁兹 2012款 1.8L SE AT,14.86万,3.98,2013年,12.36万公里,1.8L,自动,"['1处异常', '2处异常', '1处异常', '6处异常', '1处异常', '10处异常', '2处异常', '1处异常', '4处异常', '2处异常', '3处异常', '3处异常']",suzhou
福特 福克斯 2013款 两厢经典 1.8L 自动基本型,11.92万,5.40,2016年,2.77万公里,1.8L,自动,"['1处异常', '2处异常', '1处异常', '3处异常', '4处异常', '3处异常']",suzhou
宝马4系 2016款 420i Gran Coupe M运动型(进口),52.97万,27.00,2016年,4.53万公里,2.0T,自动,"['1处异常', '3处异常', '3处异常', '2处异常', '1处异常']",suzhou
三菱 劲炫ASX 2013款 1.6L 手动两驱标准版,11.92万,6.20,2016年,7.99万公里,1.6L,手动,"['1处异常', '1处异常', '6处异常', '1处异常', '8处异常', '8处异常', '6处异常', '5处异常', '3处异常', '1处异常']",suzhou
丰田 FJ酷路泽 2019款  4.0L (平行进口),,58.80,2020年,1.64万公里,4.0L,自动,['1处异常'],suzhou
吉利 帝豪 2017款 三厢百万款 1.5L 手动向上版,8.66万,4.88,2017年,2.58万公里,1.5L,手动,"['1处异常', '2处异常', '2处异常', '4处异常']",suzhou
大众POLO 2016款 1.6L 自动舒适型,11.28万,6.38,2016年,5.08万公里,1.6L,自动,"['1处异常', '2处异常', '1处异常', '6处异常', '2处异常', '1处异常']",suzhou
别克 凯越 2013款 1.5L 自动经典型,11.06万,3.88,2013年,10.02万公里,1.5L,自动,"['4处异常', '3处异常', '6处异常', '4处异常', '12处异常', '5处异常', '1处异常']",suzhou
别克GL8 2017款 25S 豪华型 国V,27.13万,21.80,2018年,5.74万公里,2.5L,自动,"['1处异常', '1处异常', '5处异常', '2处异常', '1处异常', '1处异常', '1处异常']",suzhou
观致3 2018款 三厢 1.6L 自动领先型,11.50万,6.38,2019年,1.55万公里,1.6L,自动,"['1处异常', '2处异常', '4处异常', '2处异常', '1处异常', '1处异常']",suzhou
福特 福克斯 2012款 三厢 1.6L 自动风尚型,15.62万,4.38,2012年,6.34万公里,1.6L,自动,"['1处异常', '1处异常', '4处异常', '4处异常', '1处异常', '10处异常', '5处异常', '6处异常']",suzhou
东风风光580 2017款 1.8L 手动舒适型,8.78万,6.98,2018年,3.48万公里,1.8L,手动,"['2处异常', '2处异常', '1处异常', '4处异常', '3处异常']",suzhou
奥迪Q3 2018款 30周年年型 35 TFSI quattro 全时四驱运动型,35.35万,19.68,2018年,2.95万公里,2.0T,自动,"['1处异常', '2处异常', '3处异常', '1处异常']",suzhou
大众POLO 2016款 1.4L 手动风尚型,8.24万,4.98,2017年,6.16万公里,1.4L,手动,"['2处异常', '3处异常', '1处异常', '11处异常', '2处异常', '3处异常', '2处异常']",suzhou
别克 君威 2019款 20T 精英型 国V,19.84万,13.90,2019年,3.52万公里,1.5T,自动,['2处异常'],suzhou
别克 昂科威 2016款 20T 两驱领先型,23.87万,11.00,2016年,7.07万公里,1.5T,自动,"['3处异常', '8处异常']",suzhou
大众POLO 2016款 1.6L 自动舒适型,11.28万,7.50,2017年,3.23万公里,1.6L,自动,"['3处异常', '3处异常', '6处异常', '2处异常']",suzhou
标致2008 2014款 1.6L 自动潮流版,11.91万,5.16,2016年,2.95万公里,1.6L,自动,"['1处异常', '2处异常', '2处异常', '6处异常', '8处异常', '1处异常', '9处异常']",suzhou
斯柯达 晶锐 2009款 1.4L 自动晶致版,10.19万,2.88,2009年,8.32万公里,1.4L,自动,"['2处异常', '1处异常', '7处异常', '4处异常', '7处异常', '4处异常', '1处异常', '1处异常', '9处异常', '6处异常', '7处异常', '3处异常']",suzhou
比亚迪 宋新能源 2019款 宋DM 1.5TID 智联锐享型,21.37万,12.38,2019年,5.95万公里,1.5T,自动,"['3处异常', '1处异常', '1处异常']",suzhou
福特 锐界 2016款 EcoBoost 245 两驱豪锐型 7座,32.54万,16.68,2016年,7.49万公里,2.0T,自动,"['2处异常', '2处异常', '3处异常', '1处异常']",suzhou
福特 福克斯 2012款 三厢 1.6L 自动舒适型,14.21万,5.50,2015年,7.27万公里,1.6L,自动,"['2处异常', '2处异常', '6处异常']",suzhou
路虎 揽胜运动版 2018款 3.0 V6 HSE DYNAMIC(进口),111.59万,79.80,2018年,4.04万公里,3.0T,自动,"['1处异常', '8处异常', '1处异常', '4处异常']",suzhou
沃尔沃XC60 2020款 T5 四驱智雅豪华版,51.01万,33.80,2019年,1.57万公里,2.0T,自动,"['1处异常', '1处异常', '2处异常', '1处异常']",suzhou
北汽幻速H2 2016款 H2E 1.5L 精英型BJ415B,5.08万,2.50,2016年,3.68万公里,1.5L,手动,"['1处异常', '1处异常', '3处异常', '2处异常', '4处异常', '1处异常', '11处异常', '2处异常']",suzhou
大众 捷达 2015款 质惠版 1.6L 手动时尚型,9.29万,4.88,2015年,3.18万公里,1.6L,手动,"['1处异常', '7处异常', '2处异常']",suzhou
马自达3 2012款 1.6L 手动经典特惠型,10.51万,4.80,2014年,7.25万公里,1.6L,手动,"['1处异常', '5处异常', '1处异常', '3处异常', '6处异常', '2处异常']",suzhou
东风风行 菱智 2017款 改款 M3L 1.6L 7座标准型,7.15万,4.38,2017年,2.61万公里,1.6L,手动,"['1处异常', '4处异常', '2处异常', '2处异常']",suzhou
奥迪Q3 2017款 30 TFSI 风尚型,31.57万,16.88,2016年,5.96万公里,1.4T,自动,"['6处异常', '2处异常', '1处异常']",suzhou
大众 桑塔纳 2018款 1.5L 手动风尚版,9.43万,5.50,2018年,3.45万公里,1.5L,手动,"['1处异常', '5处异常']",suzhou
现代 瑞纳 2014款 1.4L 手动智能型GLS,8.56万,3.88,2014年,7.74万公里,1.4L,手动,"['1处异常', '5处异常']",suzhou
大众 途观 2012款 1.8TSI 自动两驱风尚版,25.38万,7.20,2012年,10.38万公里,1.8T,自动,"['4处异常', '6处异常', '1处异常', '1处异常', '1处异常', '6处异常', '1处异常', '6处异常', '2处异常']",suzhou
别克 英朗 2012款 GT 1.6L 自动舒适版,16.03万,4.38,2013年,5.25万公里,1.6L,自动,"['1处异常', '4处异常', '3处异常', '4处异常', '5处异常', '6处异常', '6处异常', '3处异常', '3处异常']",suzhou
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,13.56万,8.09,2016年,4.05万公里,1.6L,自动,"['1处异常', '3处异常', '6处异常', '2处异常', '2处异常']",suzhou
比亚迪 唐新能源 2017款 2.0T 全时四驱豪雅型,30.38万,12.00,2018年,1.64万公里,2.0T,自动,"['2处异常', '1处异常', '2处异常']",suzhou
保时捷Macan 2018款 Macan 2.0T,59.16万,55.00,2019年,2.11万公里,2.0T,自动,"['1处异常', '4处异常', '1处异常']",suzhou
大众 途岳 2019款 280TSI 两驱豪华版 国VI,20.49万,14.30,2019年,1.72万公里,1.4T,自动,"['4处异常', '1处异常']",suzhou
奥迪A6 2017款 Avant 35 TFSI 时尚型(进口),45.57万,30.80,2018年,3.35万公里,1.8T,自动,"['5处异常', '1处异常', '3处异常', '2处异常']",suzhou
雪佛兰 科鲁兹 2011款 1.6L SL天地版 AT,13.88万,2.50,2010年,15.08万公里,1.6L,自动,"['2处异常', '3处异常', '4处异常', '5处异常', '11处异常', '8处异常', '2处异常', '1处异常', '1处异常', '6处异常', '2处异常', '10处异常']",suzhou
本田 奥德赛 2018款 2.4L 舒适版,24.94万,22.90,2019年,3.94万公里,2.4L,自动,"['4处异常', '8处异常']",suzhou
大众 凌渡 2019款 230TSI DSG风尚版 国V,16.92万,12.18,2019年,5.05万公里,1.4T,自动,"['1处异常', '1处异常', '5处异常', '4处异常', '8处异常', '1处异常']",suzhou
别克 君越 2010款 2.4L豪雅版,27.45万,5.50,2010年,7.56万公里,2.4L,自动,"['2处异常', '1处异常', '2处异常', '4处异常', '4处异常', '3处异常', '5处异常', '10处异常', '6处异常', '1处异常']",suzhou
Smart smart fortwo 2015款 1.0L 52千瓦硬顶激情版,13.76万,9.18,2017年,3.69万公里,1.0L,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '4处异常']",suzhou
本田 杰德 2016款 1.8L 自动舒适精英版 5座,17.13万,10.25,2016年,9.46万公里,1.8L,自动,"['1处异常', '2处异常', '6处异常']",suzhou
奔驰E级 2019款 改款 E 300 L 运动豪华型,53.49万,46.68,2020年,1.81万公里,2.0T,自动,"['2处异常', '7处异常', '1处异常', '4处异常', '2处异常']",suzhou
大众 帕萨特 2019款 280TSI 商务版 国VI,20.07万,15.80,2020年,0.4万公里,1.4T,自动,"['2处异常', '9处异常']",suzhou
丰田 兰德酷路泽 2012款 4.6L 自动VX-R,125.81万,63.00,2014年,10.57万公里,4.6L,自动,"['1处异常', '4处异常', '1处异常', '1处异常', '4处异常', '1处异常']",suzhou
宝马2系旅行车 2016款 218i 领先型,26.90万,15.30,2019年,1.42万公里,1.5T,自动,"['1处异常', '3处异常']",suzhou
大众POLO 2016款 1.4L 自动风尚型,9.54万,5.99,2016年,0.67万公里,1.4L,自动,"['1处异常', '2处异常', '4处异常', '1处异常', '11处异常', '1处异常', '2处异常']",suzhou
雷诺 科雷傲 2014款 2.5L 两驱舒适版(进口),27.87万,7.60,2014年,8.11万公里,2.5L,自动,"['1处异常', '5处异常', '1处异常', '3处异常', '2处异常', '3处异常', '1处异常']",suzhou
本田CR-V 2013款 2.0L 两驱经典版,22.56万,13.88,2015年,8.38万公里,2.0L,自动,"['2处异常', '1处异常', '1处异常', '1处异常', '1处异常']",suzhou
雪佛兰 探界者 2018款 535T 自动驰界版,20.61万,11.88,2018年,3.41万公里,1.5T,自动,"['2处异常', '2处异常']",suzhou
江淮 瑞风M5 2013款 2.0T 汽油自动公务版,17.31万,5.15,2014年,14.97万公里,2.0T,自动,"['2处异常', '1处异常', '3处异常', '6处异常', '5处异常', '2处异常', '1处异常', '1处异常', '14处异常', '2处异常']",suzhou
奥迪A6L 2018款 30周年年型 35 TFSI 时尚型,45.35万,30.50,2018年,4.23万公里,2.0T,自动,"['2处异常', '1处异常', '1处异常', '1处异常', '6处异常']",suzhou
标致308S 2015款 1.2T 自动劲驰版,15.71万,6.28,2016年,8.6万公里,1.2T,自动,"['1处异常', '5处异常', '2处异常', '1处异常', '5处异常']",suzhou
本田 竞瑞 2017款 1.5L CVT经典版,10.84万,7.80,2018年,1.23万公里,1.5L,自动,"['1处异常', '4处异常', '1处异常']",suzhou
奥迪A6L 2016款 30 FSI 技术型,47.25万,28.50,2016年,7.21万公里,2.5L,自动,"['1处异常', '2处异常', '1处异常', '1处异常', '1处异常', '5处异常', '3处异常', '7处异常', '4处异常', '1处异常']",suzhou
Jeep 自由光 2019款 2.0T 两驱智享版 国VI,24.18万,19.80,2020年,0.13万公里,2.0T,自动,"['1处异常', '1处异常']",suzhou
起亚K3 2017款 1.6L 自动15周年特别版GLS,12.90万,8.10,2018年,2.28万公里,1.6L,自动,"['1处异常', '9处异常', '2处异常', '4处异常', '1处异常']",suzhou
丰田 汉兰达 2012款 2.7L 两驱7座豪华版,32.43万,17.28,2013年,11.8万公里,2.7L,自动,"['1处异常', '1处异常', '1处异常', '4处异常', '1处异常', '1处异常', '1处异常']",suzhou
保时捷Macan 2014款 Macan 2.0T,60.57万,36.80,2014年,5.13万公里,2.0T,自动,"['1处异常', '1处异常', '2处异常']",suzhou
奔驰S级 2014款 S 320 L 商务型(进口),101.82万,57.00,2015年,6.3万公里,3.0T,自动,['2处异常'],suzhou
大众 朗逸 2018款 经典 1.5L 自动风尚版 国VI,12.91万,8.80,2020年,2.79万公里,1.5L,自动,"['1处异常', '6处异常', '2处异常', '8处异常']",suzhou
雪铁龙 爱丽舍 2014款 1.6L 手动时尚型,9.10万,2.98,2014年,5.64万公里,1.6L,手动,"['1处异常', '1处异常', '2处异常', '1处异常', '5处异常', '2处异常', '5处异常', '2处异常', '3处异常', '1处异常', '5处异常', '2处异常', '1处异常']",suzhou
雪佛兰 2015款 赛欧3 1.3L AMT理想版,7.48万,3.50,2015年,6.88万公里,1.3L,自动,"['1处异常', '2处异常', '1处异常', '7处异常', '1处异常', '7处异常', '1处异常', '2处异常', '3处异常']",suzhou
大众 夏朗 2016款 380TSI 舒享型 7座(进口),32.11万,17.90,2017年,5.56万公里,2.0T,自动,"['3处异常', '4处异常', '1处异常', '6处异常', '1处异常', '3处异常']",suzhou
丰田 普拉多  2.7L自动(平行进口),,31.28,2014年,15.31万公里,2.7L,自动,"['1处异常', '4处异常', '1处异常', '2处异常', '1处异常', '1处异常', '2处异常', '1处异常']",suzhou
丰田 丰田Sienna 2019款 3.5L 自动（平行进口）,,49.80,2020年,3.75万公里,3.5L,自动,['1处异常'],suzhou
玛莎拉蒂Ghibli 2018款 改款 3.0T 标准版,95.61万,77.00,2019年,3.93万公里,3.0T,自动,"['1处异常', '8处异常', '4处异常']",suzhou
别克 君越 2016款 20T 精英型,26.03万,13.28,2017年,6.22万公里,1.5T,自动,"['2处异常', '7处异常', '4处异常', '1处异常', '13处异常', '2处异常', '2处异常', '2处异常']",suzhou
现代 瑞纳 2014款 1.4L 自动领先型GLX,10.08万,5.60,2016年,6.33万公里,1.4L,自动,['7处异常'],suzhou
,27.47万,18.98,2019年,2.2万公里,2.0T,自动,[],suzhou
大众 迈腾 2018款 330TSI DSG 领先型,23.87万,15.80,2018年,2.65万公里,1.8T,自动,"['2处异常', '2处异常']",suzhou
Smart smart fortwo 2015款 1.0L 52千瓦硬顶激情版,13.76万,8.50,2016年,5.62万公里,1.0L,自动,"['1处异常', '1处异常', '7处异常', '4处异常', '10处异常']",suzhou
保时捷Panamera 2016款 Panamera Edition 3.0T,130.36万,74.50,2016年,5.71万公里,3.0T,自动,"['3处异常', '1处异常', '2处异常']",suzhou
Smart smart fortwo 2015款 1.0L 52千瓦硬顶激情版,13.76万,9.60,2017年,2.35万公里,1.0L,自动,"['1处异常', '2处异常']",suzhou
长安CS35 PLUS 2018款 1.6L 自动酷联版 国V,10.52万,7.88,2019年,1.18万公里,1.6L,自动,['1处异常'],suzhou
奔驰S级 2014款 S 320 L 商务型(进口),101.82万,57.98,2015年,12.02万公里,3.0T,自动,"['1处异常', '2处异常', '9处异常', '1处异常', '1处异常', '1处异常', '3处异常', '1处异常']",suzhou
奥迪S3 2015款 S3 2.0T Limousine(进口),43.40万,25.70,2016年,3.47万公里,2.0T,自动,"['1处异常', '3处异常', '1处异常', '2处异常', '4处异常', '2处异常', '2处异常']",suzhou
丰田 普拉多  2.7L 自动（平行进口）,,40.58,2017年,8.77万公里,2.7L,自动,"['1处异常', '1处异常', '3处异常', '1处异常', '1处异常', '2处异常', '2处异常']",suzhou
别克GL8 2014款 2.4L 经典版,22.69万,9.63,2016年,13.95万公里,2.4L,自动,"['1处异常', '1处异常', '2处异常', '2处异常', '8处异常', '3处异常', '2处异常']",suzhou
比亚迪 速锐 2016款 1.5L 手动精英型,7.59万,3.79,2018年,3.91万公里,1.5L,手动,"['1处异常', '5处异常', '1处异常', '1处异常', '9处异常', '1处异常', '3处异常', '1处异常']",suzhou
奥迪A4L 2012款 2.0 TFSI 自动舒适型,35.81万,10.60,2012年,9万公里,2.0T,自动,"['2处异常', '5处异常']",suzhou
奔驰E级 2019款 E 260 L 运动型,46.22万,39.30,2019年,1.44万公里,1.5T,自动,['5处异常'],suzhou
Smart smart fortwo 2015款 1.0L 52千瓦硬顶灵动版,12.68万,7.60,2016年,7.84万公里,1.0L,自动,"['2处异常', '1处异常', '1处异常', '4处异常', '2处异常']",suzhou
领克03 2019款 2.0TD 自动劲Pro版,18.11万,13.98,2019年,3.79万公里,2.0T,自动,"['1处异常', '2处异常']",suzhou
奔驰E级 2017款 E 300 L 运动豪华型,54.25万,37.90,2017年,4.24万公里,2.0T,自动,"['3处异常', '6处异常', '3处异常', '2处异常', '5处异常', '7处异常']",suzhou
铃木 雨燕 2016款 1.5L 手动时尚型,7.14万,4.60,2016年,5.74万公里,1.5L,手动,"['2处异常', '2处异常', '2处异常', '8处异常', '2处异常']",suzhou
本田 奥德赛 2017款 2.4L 智享版,28.96万,23.00,2018年,8.17万公里,2.4L,自动,"['1处异常', '2处异常', '2处异常', '3处异常', '2处异常', '19处异常', '3处异常', '3处异常']",suzhou
宝马X5 2020款 xDrive30i M运动套装,75.97万,71.58,2020年,0.4万公里,2.0T,自动,['2处异常'],suzhou
 三菱帕杰罗 3.8L 自动（平行进口）,,33.98,2018年,6.28万公里,3.8L,自动,"['1处异常', '4处异常', '3处异常', '4处异常', '4处异常', '1处异常', '2处异常', '1处异常', '4处异常']",suzhou
大众 帕萨特 2013款 1.8TSI DSG至尊版,29.29万,8.90,2013年,16.02万公里,1.8T,自动,"['2处异常', '6处异常', '4处异常', '7处异常', '1处异常', '1处异常', '2处异常', '7处异常', '7处异常', '2处异常', '1处异常']",suzhou
大众 迈腾 2018款 改款 380TSI DSG 豪华型,27.13万,18.58,2018年,4.21万公里,2.0T,自动,['5处异常'],suzhou
大众 高尔夫 2018款 230TSI 自动舒适型,16.81万,11.30,2018年,4.4万公里,1.4T,自动,['2处异常'],suzhou
Jeep 大切诺基 2014款 3.0TD 柴油 舒享导航版(进口),65.12万,24.98,2015年,12.41万公里,3.0T,自动,"['1处异常', '2处异常', '8处异常', '1处异常', '1处异常', '7处异常', '2处异常']",suzhou
奇瑞 瑞虎5 2014款 2.0L CVT家悦版,12.25万,4.60,2014年,8.56万公里,2.0L,自动,"['1处异常', '1处异常', '2处异常', '3处异常', '2处异常', '1处异常', '3处异常', '9处异常', '4处异常', '2处异常']",suzhou
凯迪拉克XT4 2020款 28T 两驱领先型,31.45万,22.00,2020年,3.48万公里,2.0T,自动,"['2处异常', '1处异常', '2处异常', '3处异常']",suzhou
大众POLO 2016款 1.4L 自动风尚型,9.54万,6.88,2017年,6.41万公里,1.4L,自动,"['1处异常', '2处异常', '1处异常', '12处异常']",suzhou
沃尔沃S90 2020款 T5 智逸豪华版,43.73万,28.98,2019年,2.12万公里,2.0T,自动,"['1处异常', '2处异常', '2处异常', '2处异常']",suzhou
奥迪A6L 2018款 30周年年型 35 TFSI 时尚型,45.35万,29.68,2018年,7.43万公里,2.0T,自动,"['1处异常', '4处异常', '1处异常', '2处异常']",suzhou
大众 尚酷 2015款 1.4TSI 风尚版(进口),24.18万,13.00,2015年,7.17万公里,1.4T,自动,"['2处异常', '3处异常', '7处异常', '1处异常', '2处异常', '1处异常', '4处异常', '1处异常']",suzhou
奥迪Q3 2013款 35 TFSI 进取型,30.94万,14.60,2014年,8.83万公里,2.0T,自动,"['1处异常', '2处异常', '1处异常', '1处异常', '2处异常', '1处异常', '2处异常', '5处异常', '1处异常']",suzhou
宝马X5 2015款 xDrive28i(进口),82.28万,46.80,2016年,9.07万公里,2.0T,自动,"['1处异常', '10处异常', '1处异常', '4处异常', '3处异常']",suzhou
现代ix35 2015款 2.0L 自动两驱智能型 国IV,19.19万,8.78,2016年,6.65万公里,2.0L,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '7处异常', '5处异常', '2处异常']",suzhou
马自达CX-4 2018款 2.0L 自动两驱蓝天活力版 国V,16.59万,11.52,2017年,6.71万公里,2.0L,自动,"['1处异常', '1处异常', '12处异常']",suzhou
大众 高尔夫·嘉旅 2016款 1.6L 自动舒适型,15.62万,8.60,2016年,6.48万公里,1.6L,自动,"['1处异常', '2处异常', '2处异常', '1处异常', '6处异常', '1处异常', '5处异常']",suzhou
众泰SR7 2017款 1.5T CVT魔方之梦版,11.05万,5.20,2018年,4.65万公里,1.5T,自动,"['2处异常', '1处异常', '3处异常', '6处异常', '2处异常', '1处异常', '7处异常', '2处异常']",suzhou
宝马3系 2018款 320Li 时尚型,35.15万,23.80,2018年,7.65万公里,2.0T,自动,"['3处异常', '6处异常', '3处异常', '4处异常', '3处异常', '4处异常', '3处异常']",suzhou
马自达CX-7 2014款 2.5L 2WD 豪华版,24.94万,10.30,2014年,5.48万公里,2.5L,自动,"['1处异常', '3处异常', '6处异常', '4处异常']",suzhou
别克GL8 2013款 2.4L 经典版,22.69万,7.60,2013年,11.54万公里,2.4L,自动,"['2处异常', '9处异常', '1处异常', '4处异常', '4处异常', '2处异常']",suzhou
奥迪Q3 2018款 30 TFSI 风尚型典藏版,30.70万,19.58,2019年,2.89万公里,1.4T,自动,"['1处异常', '1处异常', '1处异常', '6处异常']",suzhou
大众 朗行 2017款 180TSI DSG舒适版,15.51万,8.50,2017年,5.01万公里,1.2T,自动,"['1处异常', '6处异常', '1处异常', '1处异常', '5处异常', '2处异常']",suzhou
本田 飞度 2014款 1.5L EX CVT精英型,10.72万,6.88,2015年,7.53万公里,1.5L,自动,"['1处异常', '3处异常', '4处异常', '1处异常', '7处异常', '4处异常']",suzhou
丰田 RAV4 2013款 2.0L CVT四驱风尚版,23.64万,12.00,2013年,10.83万公里,2.0L,自动,"['1处异常', '4处异常', '1处异常', '4处异常', '2处异常']",suzhou
