长城 风骏5 2017款 2.8T经典版两驱大双排GW2.8TC-2,7.79万,6.98,2017年,3.92万公里,2.8T,手动
长安CS75 2017款 尚酷版 1.5T 手动致享型,9.86万,6.09,2017年,3.37万公里,1.5T,手动
本田 缤智 2016款 1.8L CVT两驱先锋型,16.69万,9.48,2016年,6.39万公里,1.8L,自动
丰田 皇冠 2017款 2.0T 运动版,32.00万,25.30,2017年,4.1万公里,2.0T,自动
本田 凌派 2013款 1.8L 自动豪华版,14.63万,7.78,2014年,5.51万公里,1.8L,自动
标致301 2014款 1.6L 手动舒适版,9.19万,3.28,2014年,7.18万公里,1.6L,手动
丰田 雷凌 2019款 双擎 1.8H CVT运动版 国VI,15.93万,12.69,2019年,6.13万公里,1.8L,自动
雪佛兰 科鲁泽 2020款 轻混 Redline 320T 双离合欢快版,11.82万,7.28,2021年,0.32万公里,1.0T,自动
奔驰GLA级 2017款 GLA 200 动感型,29.50万,19.28,2018年,3.42万公里,1.6T,自动
比亚迪F3 2016款 1.5L 手动豪华型,6.50万,3.30,2017年,4.77万公里,1.5L,手动
宝马3系 2009款 330i敞篷轿跑车(进口),78.70万,13.98,2010年,16.05万公里,3.0L,自动
MG3 2014款 1.5L AMT精英版,9.09万,4.20,2016年,2.51万公里,1.5L,自动
宝骏310 2016款 1.2L 手动舒适型,4.32万,3.48,2019年,2.01万公里,1.2L,手动
斯柯达 明锐 2015款 1.6L 手动逸致版,13.01万,4.50,2015年,5.88万公里,1.6L,手动
奔驰A级 2013款 A 180 时尚型(进口),27.35万,10.68,2013年,10.26万公里,1.6T,自动
丰田 YARiS L 致享 2020款 1.5L CVT科技版,11.16万,8.70,2020年,0.82万公里,1.5L,自动
宝马4系 2017款 425i Gran Coupe 领先型M运动套装(进口),39.06万,32.80,2020年,1.02万公里,2.0T,自动
奔驰GLC级 2016款 GLC 200 4MATIC,42.98万,28.68,2016年,6.73万公里,2.0T,自动
雪铁龙 爱丽舍 2014款 1.6L 自动舒适型,11.16万,4.50,2014年,4.69万公里,1.6L,自动
日产 天籁 2020款 2.0L XL 舒适版,20.39万,15.18,2020年,3.98万公里,2.0L,自动
丰田 卡罗拉 2017款 1.6L CVT GL,12.79万,8.45,2017年,2.3万公里,1.6L,自动
大众POLO 2018款 1.5L 自动安驾型,9.76万,7.96,2019年,1.13万公里,1.5L,自动
丰田 花冠 2011款 1.6L 自动经典版,11.48万,4.50,2012年,15.05万公里,1.6L,自动
日产 逍客 2012款 2.0XL 火 CVT 2WD,17.89万,7.98,2014年,11.66万公里,2.0L,自动
奥迪Q3 2012款 35 TFSI quattro 舒适型(进口),40.92万,13.80,2013年,9.16万公里,2.0T,自动
大众 高尔夫 2015款 1.4TSI 自动舒适型,16.81万,8.60,2015年,10.76万公里,1.4T,自动
马自达 昂克赛拉 2016款 三厢 1.5L 自动舒适型,13.67万,8.45,2016年,9.01万公里,1.5L,自动
雪佛兰 迈锐宝 2018款 530T 自动豪华版,19.53万,8.98,2017年,4.52万公里,1.5T,自动
奔驰C级 2018款 C 200 L 运动版,38.08万,27.88,2018年,3.06万公里,2.0T,自动
起亚K3 2017款 1.6L 自动15周年特别版GLS,12.90万,7.50,2017年,4.34万公里,1.6L,自动
捷豹XF 2014款 XF 3.0 SC 奢华版,83.36万,20.58,2014年,12.25万公里,3.0T,自动
别克 威朗 2015款 三厢 15S 自动领先型,16.81万,7.88,2015年,7.33万公里,1.5L,自动
铃木 雨燕 2014款 1.3L 手动标准型,5.95万,3.68,2017年,2.46万公里,1.3L,手动
别克GL8 2014款 2.4L 经典版,22.69万,8.65,2014年,8.93万公里,2.4L,自动
长安 奔奔 2015款 1.4L IMT豪华型 国V,5.42万,3.60,2016年,2.67万公里,1.4L,自动
宝马X2 2018款 sDrive25i 领先型M越野套装 国V(进口),34.93万,21.60,2019年,2.46万公里,2.0T,自动
福特 翼虎 2013款 2.0L GTDi 四驱运动型,28.53万,8.90,2014年,8.63万公里,2.0T,自动
大众 探影 2020款 280TSI DSG 悦Pro,17.36万,13.00,2019年,0.09万公里,1.4T,自动
英菲尼迪EX系列 2010款 EX25 尊雅版(进口),57.54万,11.80,2011年,17.9万公里,2.5L,自动
别克 英朗 2018款 15T 双离合进取型 国V,12.91万,6.28,2018年,4万公里,1.0T,自动
北汽威旺M20 2014款 1.5L 基本型DAM15DL,5.24万,2.70,2016年,4.61万公里,1.5L,手动
众泰SR9 2017款 2.0T 自动极致之路版,14.31万,6.20,2017年,3.83万公里,2.0T,自动
雪佛兰 科鲁兹 2018款 320 自动先锋天窗版,13.56万,7.30,2017年,3.73万公里,1.5L,自动
大众 高尔夫 2018款 230TSI 自动舒适型,16.81万,11.56,2018年,4.55万公里,1.4T,自动
本田 飞度 2014款 1.5L SE CVT时尚型,9.64万,5.60,2014年,8.62万公里,1.5L,自动
大众 朗逸 2019款 280TSI DSG豪华版 国VI,17.25万,12.38,2020年,1.27万公里,1.4T,自动
丰田 YARiS L 致炫 2015款 1.5G 自动炫动天窗特别版,10.40万,6.25,2016年,7.3万公里,1.5L,自动
标致4008 2017款 350THP 精英版,22.65万,11.45,2017年,4.44万公里,1.6T,自动
奔驰C级 2010款 C 200 CGI 优雅型,37.77万,11.80,2011年,6.29万公里,1.8T,自动
猎豹Q6 2015款 2.4L 手动两驱精英型,13.01万,6.88,2017年,3.91万公里,2.4L,手动
宝马5系新能源 2015款 530Le,75.83万,29.99,2016年,3.78万公里,2.0T,自动
奔驰B级 2009款 B 200 时尚型(进口),34.63万,5.68,2010年,19.88万公里,2.0L,自动
大众 捷达 2017款 1.4L 手动时尚型,8.67万,4.98,2018年,3.42万公里,1.4L,手动
马自达3星骋 2013款 三厢 1.6L 自动精英型,14.09万,5.55,2014年,6.78万公里,1.6L,自动
丰田 汉兰达 2018款 2.0T 四驱豪华版 7座 国VI,32.54万,31.80,2020年,0.84万公里,2.0T,自动
日产 轩逸 2016款 1.6XV CVT智享版,15.17万,8.00,2016年,9.49万公里,1.6L,自动
福特 领界 2019款 EcoBoost 145 CVT尊领型PLUS 国V,17.78万,12.58,2019年,0.98万公里,1.5T,自动
大众 帕萨特 2017款 330TSI DSG尊荣版,24.20万,14.60,2017年,11.02万公里,1.8T,自动
现代 瑞纳 2016款 1.4L 自动智能型GLS,9.43万,5.28,2017年,2.17万公里,1.4L,自动
奔驰E级 2015款 改款 E 260 L 运动型,50.80万,26.60,2016年,5.37万公里,2.0T,自动
荣威RX5 MAX 2019款 400TGI 自动四驱智能座舱至尊版,20.60万,15.20,2021年,0.01万公里,2.0T,自动
哈弗H2 2018款 红标 1.5T 双离合两驱精英型,11.07万,6.80,2018年,6.81万公里,1.5T,自动
丰田 雷凌 2016款 1.6G CVT精英版,13.55万,7.98,2016年,9.09万公里,1.6L,自动
江淮 瑞风M3 2016款 宜家版 1.6L 豪华型,8.01万,4.20,2017年,1.93万公里,1.6L,手动
本田 享域 2019款 180TURBO CVT乐享版 国VI,13.33万,9.88,2020年,1.29万公里,1.0T,自动
日产 劲客 2020款 1.5L CVT智联豪华版,14.36万,10.50,2020年,0.13万公里,1.5L,自动
奥迪A6L 2018款 30周年年型 35 TFSI 时尚型,45.35万,31.00,2017年,3.59万公里,2.0T,自动
日产 逍客 2011款 2.0XV 雷 CVT 2WD,19.63万,6.68,2011年,6.92万公里,2.0L,自动
大众 朗逸 2019款 1.5L 自动舒适版 国VI,15.19万,8.98,2019年,1.2万公里,1.5L,自动
长安CS35 2016款 1.6L 自动豪华型 国IV,10.08万,5.50,2016年,2.98万公里,1.6L,自动
马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,13.45万,8.98,2017年,3.29万公里,1.5L,自动
别克GL8 2017款 25S 舒适型 国V,24.95万,17.80,2017年,7.44万公里,2.5L,自动
本田 艾力绅 2016款 2.4L 风尚版,29.94万,26.58,2019年,2.48万公里,2.4L,自动
哈弗H6 Coupe 2018款 红标 1.5T 自动两驱超豪型,13.79万,8.58,2018年,3.8万公里,1.5T,自动
三菱 帕杰罗·劲畅 2013款 3.0L 自动四驱旗舰版,33.52万,18.18,2017年,8.5万公里,3.0L,自动
本田 飞度 2018款 1.5L CVT舒适天窗版,9.31万,7.68,2019年,1.14万公里,1.5L,自动
奔驰E级 2015款 改款 E 260 L 运动型,50.80万,25.80,2015年,8.99万公里,2.0T,自动
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,32.00万,24.50,2016年,9.53万公里,2.0T,自动
本田 飞度 2016款 1.5L LXS CVT舒适天窗版,9.31万,7.50,2017年,2.15万公里,1.5L,自动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,11.93万,5.90,2016年,4.76万公里,1.5L,自动
比亚迪 元 2016款 1.5L 自动豪华型,7.91万,4.38,2017年,5.11万公里,1.5L,自动
大众 速腾 2014款 1.6L 自动舒适型,16.37万,7.50,2014年,10.3万公里,1.6L,自动
铃木 天语 SX4 2009款 两厢 1.6L 手动运动型,11.81万,2.78,2010年,9.68万公里,1.6L,手动
奔驰GLC级 2017款 GLC 260 4MATIC 豪华型,48.30万,30.68,2017年,8.98万公里,2.0T,自动
奇瑞 艾瑞泽5 2016款 1.5L 手动领潮版,6.94万,3.55,2017年,5.68万公里,1.5L,手动
丰田 汉兰达 2015款 2.0T 两驱精英版 7座,27.01万,20.80,2015年,10.77万公里,2.0T,自动
奔驰S级 2012款 S 300 L 商务型 Grand Edition(进口),100.95万,29.58,2012年,15.7万公里,3.0L,自动
福特 福克斯 2018款 三厢经典 1.6L 自动风尚型智行版,15.07万,8.18,2018年,4.14万公里,1.6L,自动
斯柯达 柯迪亚克 2019款 TSI330 7座两驱豪华优享版 国V,24.63万,15.50,2019年,3.89万公里,2.0T,自动
荣威i5 2019款 20T 自动智联网领豪智尊版,12.58万,8.98,2021年,0.01万公里,1.5T,自动
丰田 雷凌 2019款 185T CVT豪华版 国V,14.09万,11.85,2020年,0.61万公里,1.2T,自动
比亚迪S7 2015款 2.0T 升级版 自动尊贵型,14.10万,4.93,2015年,6.12万公里,2.0T,自动
大众 高尔夫 2015款 1.4TSI 自动舒适型,16.81万,9.10,2015年,3.97万公里,1.4T,自动
别克 君威 2012款 2.0L 舒适版,20.18万,5.40,2012年,13.65万公里,2.0L,自动
现代 名图 2017款 1.8L 自动智能型GLS 国V,16.26万,10.30,2018年,1.62万公里,1.8L,自动
奔驰E级 2015款 改款 E 180 L,43.20万,25.80,2016年,6.08万公里,2.0T,自动
大众 迈腾 2015款 2.0TSI 豪华型,26.90万,11.80,2015年,10.82万公里,2.0T,自动
本田 锋范经典 2012款 1.5L 手动精英版,10.83万,3.90,2013年,8.49万公里,1.5L,手动
本田 竞瑞 2017款 1.5L CVT经典版,10.84万,8.30,2019年,4.17万公里,1.5L,自动
奔驰GLK级 2010款 GLK 300 4MATIC 时尚型(进口),57.31万,15.30,2012年,13.51万公里,3.0L,自动
宝马3系 2018款 320Li 领先型M运动套装,37.97万,26.30,2018年,2.51万公里,2.0T,自动
别克GL8 2018款 ES 28T 旗舰型 国VI,43.41万,35.88,2019年,1.97万公里,2.0T,自动
大众 甲壳虫 2014款 1.2TSI 时尚型(进口),21.71万,11.68,2014年,6.01万公里,1.2T,自动
雪佛兰 创酷 2016款 1.4T 自动两驱舒适天窗版,13.23万,5.88,2016年,9.33万公里,1.4T,自动
大众 高尔夫 2015款 1.6L 自动舒适型,15.73万,8.18,2015年,4.07万公里,1.6L,自动
别克GL8 2011款 2.4L LT行政版,26.92万,6.80,2012年,11.14万公里,2.4L,自动
本田 飞度 2016款 1.5L LXS CVT舒适天窗版,9.31万,7.50,2017年,6.57万公里,1.5L,自动
铃木 天语 SX4 2011款 改款 1.6L 自动运动型,12.90万,4.20,2012年,10万公里,1.6L,自动
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,13.56万,6.52,2017年,5.66万公里,1.6L,自动
日产 奇骏 2019款 2.0L CVT智联舒适版 2WD,21.63万,15.60,2019年,5.69万公里,2.0L,自动
宝马X1 2010款 sDrive18i豪华型(进口),39.84万,9.68,2011年,10.76万公里,2.0L,自动
本田 飞度 2021款 1.5L CVT潮享版,9.42万,8.78,2020年,0.81万公里,1.5L,自动
别克GL8 2011款 3.0L GT豪华商务豪雅版,39.95万,13.18,2013年,17.49万公里,3.0L,自动
本田 飞度 2018款 1.5L CVT舒适版,8.88万,7.90,2019年,3.05万公里,1.5L,自动
本田CR-V 2019款 240TURBO CVT两驱风尚版 国V,22.12万,18.90,2019年,2.16万公里,1.5T,自动
现代ix35 2019款 2.0L 自动两驱智勇·畅享版 国V,15.19万,10.30,2018年,5.12万公里,2.0L,自动
奇瑞 瑞虎 2012款 精英版 改款 1.6L 手动舒适型DVVT,9.75万,2.98,2014年,5.9万公里,1.6L,手动
雷克萨斯NX 2018款 200 全驱 锋尚版 国V,37.34万,29.50,2018年,1.31万公里,2.0L,自动
丰田 卡罗拉 2018款 1.2T S-CVT GL智享版,13.11万,9.98,2019年,2.63万公里,1.2T,自动
本田 缤智 2017款 1.8L CVT两驱先锋型,16.69万,11.80,2017年,2.78万公里,1.8L,自动
别克 英朗 2013款 GT 1.6L 自动时尚版,16.58万,5.90,2015年,9.28万公里,1.6L,自动
别克 英朗 2016款 15N 手动精英型,12.69万,5.35,2016年,3.23万公里,1.5L,手动
大众 高尔夫 2016款 1.6L 自动舒适型,15.73万,8.68,2016年,6.14万公里,1.6L,自动
现代 瑞纳 2020款 1.4L 手动焕新版,5.42万,5.00,2020年,0.2万公里,1.4L,手动
奥迪A6L 2012款 TFSI 标准型,44.48万,17.20,2013年,14.99万公里,2.0T,自动
本田 思域 2016款 180TURBO CVT舒适版,13.88万,9.80,2018年,4.68万公里,1.0T,自动
林肯 冒险家 2020款 2.0T 两驱尊雅版,30.37万,25.58,2020年,1.19万公里,2.0T,自动
雪佛兰 迈锐宝XL 2017款 1.5T 自动锐驰版,21.16万,11.28,2018年,3.17万公里,1.5T,自动
现代 索纳塔九 2015款 1.6T DLX尊贵型,23.64万,10.90,2015年,4.5万公里,1.6T,自动
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,32.00万,25.60,2016年,8.42万公里,2.0T,自动
奔驰E级 2015款 E 200 L 运动型,46.57万,23.88,2014年,8.38万公里,2.0T,自动
福特 福克斯 2017款 三厢 1.6L 自动舒适型智行版,13.76万,7.30,2017年,3.26万公里,1.6L,自动
奔驰A级 2015款 A 180 标准型(进口),25.18万,12.58,2015年,5.19万公里,1.6T,自动
大众 捷达 2017款 1.5L 自动时尚型,10.38万,6.82,2018年,2.46万公里,1.5L,自动
丰田C-HR 2020款 2.0L 领先版,17.24万,14.00,2020年,0.99万公里,2.0L,自动
宝沃汽车 宝沃BX7 2016款 28T 两驱豪华版 5座,21.90万,9.75,2016年,8.12万公里,2.0T,自动
现代 索纳塔九 2015款 1.6T GLS智能型,21.14万,9.80,2015年,8.26万公里,1.6T,自动
别克 英朗 2014款 XT 1.6L 手动进取版,14.64万,4.50,2014年,5.65万公里,1.6L,手动
沃尔沃S40 2010款 2.0L 自动智尚版,29.09万,4.58,2010年,10.8万公里,2.0L,自动
福特 蒙迪欧 2017款 EcoBoost 180 时尚型,20.93万,12.60,2017年,4.18万公里,1.5T,自动
本田 杰德 2017款 1.8L 自动舒适版 5座,15.19万,11.30,2018年,3.13万公里,1.8L,自动
大众 宝来 2019款 改款 1.5L 自动舒适型 国VI,14.65万,9.99,2020年,0.42万公里,1.5L,自动
丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT领先版,15.39万,11.68,2018年,5.65万公里,1.8L,自动
奔驰E级 2010款 E 200 CGI 优雅型(进口),52.97万,12.00,2010年,12.41万公里,1.8T,自动
标致307 2010款 三厢 1.6L 手动舒适版,10.07万,2.08,2010年,7.22万公里,1.6L,手动
本田CR-V 2016款 2.0L 两驱都市版,20.60万,14.68,2016年,9.07万公里,2.0L,自动
日产 逍客 2012款 2.0XV 雷 CVT 2WD,19.63万,7.40,2013年,8.85万公里,2.0L,自动
丰田 凯美瑞 2018款 2.5G 豪华版,23.86万,18.60,2019年,5.78万公里,2.5L,自动
起亚 新佳乐 2011款 2.0L 7座自动标准版(进口),16.15万,5.16,2011年,8.29万公里,2.0L,自动
路虎 神行者2 2011款 3.2L i6 SE汽油版(进口),61.65万,11.30,2011年,15.78万公里,3.2L,自动
丰田 RAV4 2016款 2.0L CVT四驱新锐版 国V,23.97万,17.30,2016年,3.86万公里,2.0L,自动
雷诺 2011款 2.0 风景舒适版(进口),24.94万,6.30,2011年,7.8万公里,2.0L,自动
大众 途观 2012款 1.8TSI 自动四驱菁英版,29.50万,9.88,2013年,7.01万公里,1.8T,自动
大众 途观 2015款 1.8TSI 自动两驱风尚版,22.99万,11.18,2015年,5.61万公里,1.8T,自动
马自达6 2011款 2.0L 自动时尚型,19.52万,5.69,2011年,11.77万公里,2.0L,自动
奥迪A4L 2020款 40 TFSI quattro 豪华动感型,39.49万,32.80,2021年,0.11万公里,2.0T,自动
雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,11.93万,5.80,2016年,6.27万公里,1.5L,自动
起亚KX CROSS 2017款 1.4L AT GLS,9.32万,6.88,2018年,3.76万公里,1.4L,自动
大众 朗行 2013款 1.6L 自动风尚型,13.88万,6.20,2013年,8.64万公里,1.6L,自动
大众POLO 2016款 1.4L 手动风尚型,8.24万,5.30,2017年,2.69万公里,1.4L,手动
本田 飞度 2018款 1.5L CVT舒适版,8.88万,7.80,2019年,2.63万公里,1.5L,自动
宝马5系 2014款 520Li 典雅型,47.28万,26.00,2016年,9.75万公里,2.0T,自动
大众POLO 2013款 1.6L 自动舒适版,12.15万,5.00,2013年,8.99万公里,1.6L,自动
宝骏510 2017款 1.5L 自动豪华型,8.23万,5.86,2019年,3.22万公里,1.5L,自动
本田 飞度 2014款 1.5L LX CVT舒适型,8.88万,5.98,2014年,4.66万公里,1.5L,自动
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,13.56万,7.28,2017年,4.52万公里,1.6L,自动
别克 凯越 2013款 1.5L 自动经典型,11.06万,4.20,2014年,7.76万公里,1.5L,自动
大众 高尔夫·嘉旅 2016款 230TSI 自动进取型,18.12万,10.58,2017年,3.6万公里,1.4T,自动
奔驰C级 2021款 C 200 L 时尚型运动版,34.71万,28.99,2021年,0.01万公里,1.5T,自动
奥迪A4L 2016款 35 TFSI 典藏版 S line舒适型,36.14万,16.90,2016年,7.54万公里,2.0T,自动
北京BJ20 2016款 1.5T CVT尊贵型,15.17万,7.60,2017年,3.98万公里,1.5T,自动
大众 速腾 2012款 1.4TSI 自动豪华型,18.21万,6.40,2012年,7.91万公里,1.4T,自动
北汽幻速S6 2016款 1.5T 手动智能型,11.48万,4.28,2016年,3.94万公里,1.5T,手动
丰田 花冠 2013款 1.6L 手动豪华版,11.48万,4.80,2014年,8.07万公里,1.6L,手动
起亚K2 2015款 三厢 1.4L MT GLS,8.46万,4.39,2015年,8.41万公里,1.4L,手动
现代 索纳塔八 2013款 2.0L 自动领先版,19.53万,6.20,2013年,8.25万公里,2.0L,自动
宝马5系 2018款 528Li 上市特别版,48.84万,37.80,2018年,0.18万公里,2.0T,自动
日产 轩逸 2012款 经典 1.6XE 自动舒适版,11.92万,6.38,2015年,6.2万公里,1.6L,自动
本田 杰德 2013款 1.8L CVT豪华版 5座,18.87万,8.80,2014年,13.64万公里,1.8L,自动
传祺GS4 2015款 200T 手动精英版,11.81万,4.88,2016年,10.11万公里,1.3T,手动
奔驰GLC级 2016款 GLC 200 4MATIC,42.98万,29.58,2016年,6.2万公里,2.0T,自动
福特 福睿斯 2015款 1.5L 自动舒适型,11.70万,6.50,2017年,7.03万公里,1.5L,自动
福特 福睿斯 2015款 1.5L 手动舒适型,10.51万,4.58,2016年,6.16万公里,1.5L,手动
丰田 卡罗拉 2016款 双擎 1.8L CVT领先版,15.61万,8.80,2016年,11.12万公里,1.8L,自动
马自达CX-4 2016款 2.0L 自动两驱蓝天探索版,17.45万,12.88,2018年,2.16万公里,2.0L,自动
大众 朗逸 2013款 改款经典 1.6L 自动风尚版,13.56万,7.20,2018年,12.39万公里,1.6L,自动
别克 君威 2014款 2.4L SIDI豪华时尚型,26.69万,7.80,2014年,8.75万公里,2.4L,自动
日产 逍客 2010款 20X雷 CVT 2WD,20.49万,5.60,2011年,6.04万公里,2.0L,自动
雪铁龙C5 2014款 2.0L 自动尊享型,20.83万,6.90,2014年,6.68万公里,2.0L,自动
奔驰GLK级 2015款 GLK 260 4MATIC 时尚型 极致版,46.46万,22.58,2015年,9.7万公里,2.0T,自动
福特 福克斯 2012款 两厢 2.0L 自动豪华运动型,17.68万,5.98,2014年,6.25万公里,2.0L,自动
奔驰GLA级 2015款 GLA 200 动感型,29.29万,16.50,2015年,6.85万公里,1.6T,自动
宝马X1 2020款 sDrive20Li 尊享型,32.22万,22.89,2020年,2.14万公里,1.5T,自动
福特 福克斯 2012款 三厢 1.6L 手动舒适型,13.01万,4.28,2013年,9.58万公里,1.6L,手动
起亚K2 2015款 三厢 1.4L AT GLS,9.32万,5.50,2016年,8.75万公里,1.4L,自动
大众CC 2012款 2.0TSI 至尊型,32.87万,8.88,2011年,12.34万公里,2.0T,自动
本田 冠道 2017款 370TURBO 四驱至尊版,35.80万,24.80,2017年,6.43万公里,2.0T,自动
长安CS35 PLUS 2018款 1.6L 自动畅联版 国V,9.76万,8.56,2019年,2.32万公里,1.6L,自动
大众 途观 2010款 1.8TSI 自动四驱菁英版,28.96万,7.38,2010年,14.38万公里,1.8T,自动
大众 途观 2015款 1.8TSI 自动两驱豪华型,28.20万,11.50,2014年,7.65万公里,1.8T,自动
宝马3系 2011款 330i敞篷轿跑版(进口),80.65万,19.30,2011年,14.67万公里,3.0L,自动
丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,15.93万,12.30,2019年,1.61万公里,1.8L,自动
荣威350 2015款 1.5L 手动豪华天窗版,8.54万,3.78,2016年,6.2万公里,1.5L,手动
大众POLO 2014款 1.6L 自动舒适版,11.28万,5.78,2015年,4.17万公里,1.6L,自动
大众 探影 2020款 280TSI DSG 悦Pro,17.36万,12.98,2020年,0.07万公里,1.4T,自动
福特 福克斯 2011款 两厢 1.8L 自动时尚型,13.87万,3.68,2012年,8.98万公里,1.8L,自动
别克GL8 2014款 3.0L XT豪华商务旗舰版,43.41万,18.50,2016年,8.97万公里,3.0L,自动
马自达2劲翔 2011款 炫动 1.3L 自动标准版,9.75万,2.78,2011年,10.51万公里,1.3L,自动
现代ix25 2015款 1.6L 自动两驱时尚型GS,14.52万,7.30,2014年,6.59万公里,1.6L,自动
路虎 发现神行 2019款 240PS PURE版 国VI,39.71万,24.98,2019年,2.76万公里,2.0T,自动
马自达CX-4 2018款 2.0L 自动两驱蓝天探索版 国V,17.45万,11.10,2017年,11.92万公里,2.0L,自动
日产 奇骏 2019款 2.0L CVT智联舒适版 2WD,21.63万,15.90,2019年,4.19万公里,2.0L,自动
大众 高尔夫·嘉旅 2018款 1.6L 自动舒适型,15.62万,9.40,2019年,4.76万公里,1.6L,自动
奥迪Q3 2015款 30 TFSI 舒适型,31.46万,15.57,2016年,7.44万公里,1.4T,自动
雷克萨斯NX 2015款 300h 前驱 锋尚版,49.82万,25.99,2016年,8.04万公里,2.5L,自动
本田 思域 2016款 180TURBO CVT舒适版,13.88万,11.00,2018年,2.99万公里,1.0T,自动
别克 昂科威 2016款 20T 两驱精英型,25.61万,11.88,2016年,7.38万公里,1.5T,自动
福特 福克斯 2009款 三厢 1.8L 手动舒适型,12.91万,2.18,2010年,13.07万公里,1.8L,手动
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,32.00万,26.00,2016年,8.26万公里,2.0T,自动
奔驰C级 2013款 C 180 CGI 经典型,33.43万,11.60,2013年,11.84万公里,1.8T,自动
长安CS35 2015款 1.6L 手动豪华型 国IV,9.00万,4.58,2015年,4.54万公里,1.6L,手动
沃尔沃XC40 2021款 T3 智行时尚版,28.74万,20.80,2020年,0.06万公里,1.5T,自动
日产 纳瓦拉 2017款 2.5L手动两驱标准版QR25,15.17万,10.88,2017年,5.12万公里,2.5L,手动
别克 威朗 2015款 三厢 15S 自动进取型,15.95万,6.98,2016年,5.75万公里,1.5L,自动
奥迪Q3 2013款 35 TFSI 舒适型,34.30万,14.38,2014年,6.7万公里,2.0T,自动
英菲尼迪Q50L 2018款 2.0T 豪华运动版 国V,42.31万,23.00,2018年,1.95万公里,2.0T,自动
别克 昂科拉 2020款 20T CVT豪华型,16.92万,10.88,2020年,0.5万公里,1.3T,自动
大众 高尔夫 2016款 1.6L 自动舒适型,15.73万,8.20,2015年,12.59万公里,1.6L,自动
奥迪Q5 2018款 典藏版 40 TFSI 技术型,45.99万,28.00,2018年,7.07万公里,2.0T,自动
宝骏310W 2017款 1.5L 手动时尚型 国V,6.17万,4.18,2018年,2.4万公里,1.5L,手动
哈弗H1 2016款 改款 蓝标 1.5L AMT舒适型,8.02万,4.66,2017年,3.5万公里,1.5L,自动
奔驰C级 2020款 C 260 L 运动版,37.64万,31.68,2020年,0.24万公里,1.5T,自动
大众 宝来 2008款 1.6L 自动时尚型,13.00万,3.60,2009年,10.4万公里,1.6L,自动
吉利 经典帝豪 2009款 三厢 1.8L 手动豪华型,9.75万,1.75,2010年,8.75万公里,1.8L,手动
沃尔沃C30 2011款 2.0 智雅版(进口),31.26万,6.80,2012年,7.36万公里,2.0L,自动
日产 逍客 2019款 2.0L CVT智享版,16.81万,13.98,2020年,1.55万公里,2.0L,自动
铃木 奥拓 2009款 1.0L 手动舒适型,4.87万,1.80,2011年,7万公里,1.0L,手动
铃木 雨燕 2013款 1.5L 自动标准版,8.66万,4.90,2014年,3.28万公里,1.5L,自动
哈弗H6 2014款 运动版 2.4L 自动精英型,14.85万,6.00,2015年,8.14万公里,2.4L,自动
丰田 undefined 普拉多 2014款 2.7L 自动（平行进口）,,34.58,2014年,8.02万公里,2.7L,自动
奥迪A3 2016款 Sportback 35 TFSI 领英型,22.71万,12.50,2016年,5.45万公里,1.4T,自动
奔驰GLA级 2017款 GLA 200 时尚型,31.57万,19.12,2017年,4.56万公里,1.6T,自动
宝马X5 2014款 xDrive35i 典雅型(进口),90.96万,48.80,2016年,4.15万公里,3.0T,自动
别克GL8 2014款 2.4L LT豪华商务行政版,35.81万,14.80,2014年,9.21万公里,2.4L,自动
大众POLO 2014款 1.6L 自动豪华版,12.58万,5.50,2014年,13.01万公里,1.6L,自动
奔驰GLA级 2016款 GLA 200 动感型,29.29万,16.50,2017年,2.17万公里,1.6T,自动
日产 轩逸 2021款 1.6L XL CVT悦享版,14.10万,13.18,2020年,0.52万公里,1.6L,自动
新宝骏RC-6 2019款 1.5T CVT 24小时在线精英型,10.51万,8.90,2020年,1.22万公里,1.5T,自动
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,22.01万,10.98,2016年,7.1万公里,2.0T,自动
哈弗H6 2013款 运动版 1.5T 手动两驱精英型,13.44万,5.30,2014年,7.38万公里,1.5T,手动
别克 英朗 2014款 XT 1.6L 自动时尚版,16.27万,5.50,2014年,2.71万公里,1.6L,自动
别克 昂科威 2017款 28T 四驱精英型,29.30万,16.50,2017年,4.59万公里,2.0T,自动
标致3008 2016款 1.6THP 自动经典版,18.42万,8.83,2017年,8万公里,1.6T,自动
奔驰E级 2010款 E 200 CGI 优雅型(进口),52.97万,14.98,2011年,6.39万公里,1.8T,自动
大众 高尔夫 2016款 230TSI 自动舒适型,16.81万,9.98,2017年,2.17万公里,1.4T,自动
丰田 雷凌 2016款 双擎 1.8H GS CVT精英天窗版,15.39万,10.38,2017年,4.65万公里,1.8L,自动
宝马X1 2010款 sDrive18i豪华型(进口),39.84万,9.50,2011年,8.55万公里,2.0L,自动
